Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
03/08/2025 10:21:40,Rajeev Kapoor,221ME02,rajeevkapoor.221me02@nitk.edu.in,Block IV(Satpura),03/09/2025,Food Quantity,Papad broken into tiny pieces.
03/08/2025 10:28:54,Vani Patel,231IT16,vanipatel.231it16@nitk.edu.in,Mega mess,03/10/2025,Food Hygiene,No soap to wash hands.
03/08/2025 10:36:08,Manoj Singh,241CS21,manojsingh.241cs21@nitk.edu.in,Block II(Aravali),03/10/2025,Service,Can't get extra rice even when paying.
03/08/2025 10:43:22,Sheela Kumar,221CE29,sheelakumar.221ce29@nitk.edu.in,Block V(Nilgiri),03/10/2025,Timing/Availability,Lunch break too short for distant classes.
03/08/2025 10:50:36,Raj Sharma,231EC21,rajsharma.231ec21@nitk.edu.in,Block VIII(Trishul),03/10/2025,Food Quality,Fried items too oily.
03/08/2025 10:57:50,Anita Reddy,241ME16,anitareddy.241me16@nitk.edu.in,Block IV(Satpura),03/10/2025,Food Quantity,Milk for coffee given in tiny cups.
03/08/2025 11:05:13,Vijay Menon,231IT45,vijaymenon.231it45@nitk.edu.in,Mega mess,03/11/2025,Food Quality,Pasta always overcooked and mushy.
03/08/2025 11:12:27,Nandini Shah,221CS12,nandinishah.221cs12@nitk.edu.in,Block II(Aravali),03/11/2025,Service,Had to wait 20 mins for food today.
03/08/2025 11:19:41,Pranav Kumar,241CE07,pranavkumar.241ce07@nitk.edu.in,Block V(Nilgiri),03/11/2025,Timing/Availability,Mess closed early without notice.
03/08/2025 11:26:55,Sanya Gupta,221EC16,sanyagupta.221ec16@nitk.edu.in,Block VIII(Trishul),03/11/2025,Food Hygiene,Found a staple in my rice.
03/08/2025 11:34:09,Nitin Reddy,241ME38,nitinreddy.241me38@nitk.edu.in,Block IV(Satpura),03/11/2025,Food Quantity,Ran out of curry before I got any.
03/08/2025 11:41:23,Alisha Patel,231IT31,alishapatel.231it31@nitk.edu.in,Mega mess,03/12/2025,Food Quality,Paneer tastes rubbery.
03/08/2025 11:48:37,Mohit Singh,221CS47,mohitsingh.221cs47@nitk.edu.in,Block II(Aravali),03/12/2025,Service,No one refills empty containers.
03/08/2025 11:55:51,Pooja Kumar,241CE22,poojakumar.241ce22@nitk.edu.in,Block V(Nilgiri),03/12/2025,Timing/Availability,No food if lab runs late.
03/08/2025 12:03:05,Rahul Mishra,221EC39,rahulmishra.221ec39@nitk.edu.in,Block VIII(Trishul),03/12/2025,Food Hygiene,Saw staff not washing hands.
03/08/2025 12:10:19,Manisha Jain,241ME13,manishajain.241me13@nitk.edu.in,Block IV(Satpura),03/12/2025,Food Quantity,Smaller portions than yesterday.
03/08/2025 12:17:33,Deven Shah,231IT08,devenshah.231it08@nitk.edu.in,Mega mess,03/13/2025,Food Quality,Noodles taste like instant maggi.
03/08/2025 12:24:47,Kavya Singh,221CS26,kavyasingh.221cs26@nitk.edu.in,Block II(Aravali),03/13/2025,Service,Menu changed without notice.
03/08/2025 12:32:01,Rajat Kapoor,241CE35,rajatkapoor.241ce35@nitk.edu.in,Block V(Nilgiri),03/13/2025,Timing/Availability,Breakfast runs out by 8:15am.
03/08/2025 12:39:15,Nina Sharma,221EC11,ninasharma.221ec11@nitk.edu.in,Block VIII(Trishul),03/13/2025,Food Hygiene,Utensils not properly cleaned.
03/08/2025 12:46:29,Mihir Patel,241ME44,mihirpatel.241me44@nitk.edu.in,Block IV(Satpura),03/13/2025,Food Quantity,Same price for less food than last semester.
03/08/2025 12:53:43,Radha Iyer,231IT23,radhaiyer.231it23@nitk.edu.in,Mega mess,03/14/2025,Food Quality,Raita tastes sour.
03/08/2025 13:00:57,Anuj Kumar,221CS04,anujkumar.221cs04@nitk.edu.in,Block II(Aravali),03/14/2025,Service,Staff ignores vegetarian food requests.
03/08/2025 13:08:11,Shreya Reddy,241CE14,shreyareddy.241ce14@nitk.edu.in,Block V(Nilgiri),03/14/2025,Timing/Availability,Always closed during my free hours.
03/08/2025 13:15:25,Karan Sharma,221EC23,karansharma.221ec23@nitk.edu.in,Block VIII(Trishul),03/14/2025,Food Hygiene,Milk served in dirty glasses.
03/08/2025 13:22:39,Divya Joshi,241ME09,divyajoshi.241me09@nitk.edu.in,Block IV(Satpura),03/14/2025,Food Quantity,Nobody gets seconds anymore.
03/08/2025 13:29:53,Vivek Singh,231IT35,viveksingh.231it35@nitk.edu.in,Mega mess,03/15/2025,Food Quality,Pulao tastes stale.
03/08/2025 13:37:07,Tanuja Patel,221CS31,tanujapatel.221cs31@nitk.edu.in,Block II(Aravali),03/15/2025,Service,Yelled at for asking extra butter.
03/08/2025 13:44:21,Sameer Gupta,241CE44,sameergupta.241ce44@nitk.edu.in,Block V(Nilgiri),03/15/2025,Timing/Availability,Weird timings on exam days.
03/08/2025 13:51:35,Priyanka Shah,221EC31,priyankashah.221ec31@nitk.edu.in,Block VIII(Trishul),03/15/2025,Food Hygiene,Saw bugs near fruit counter.
03/08/2025 13:58:49,Ramesh Kumar,241ME22,rameshkumar.241me22@nitk.edu.in,Block IV(Satpura),03/15/2025,Food Quantity,Two spoons of curry for whole plate.
03/09/2025 08:06:03,Jatin Mehta,231IT12,jatinmehta.231it12@nitk.edu.in,Mega mess,03/16/2025,Food Quality,Khichdi too watery.
03/09/2025 08:13:17,Swati Singh,221CS16,swatisingh.221cs16@nitk.edu.in,Block II(Aravali),03/16/2025,Service,Servers play favorites with friends.
03/09/2025 08:20:31,Hrithik Reddy,241CE25,hrithikreddy.241ce25@nitk.edu.in,Block V(Nilgiri),03/16/2025,Timing/Availability,No way to get food during fests.
03/09/2025 08:27:45,Jaya Kumar,221EC42,jayakumar.221ec42@nitk.edu.in,Block VIII(Trishul),03/16/2025,Food Hygiene,Food stored at wrong temperatures.
03/09/2025 08:34:59,Vishal Jain,241ME17,vishaljain.241me17@nitk.edu.in,Block IV(Satpura),03/16/2025,Food Quantity,Less rice since last week.
03/09/2025 08:42:13,Shweta Patel,231IT42,shwetapatel.231it42@nitk.edu.in,Mega mess,03/17/2025,Food Quality,Paratha half-cooked inside.
03/09/2025 08:49:27,Rohan Singh,221CS38,rohansingh.221cs38@nitk.edu.in,Block II(Aravali),03/17/2025,Service,Got scolded for dropping a plate.
03/09/2025 08:56:41,Neetu Sharma,241CE33,neetusharma.241ce33@nitk.edu.in,Block V(Nilgiri),03/17/2025,Timing/Availability,No flexibility in timing even during projects.
03/09/2025 09:03:55,Varun Gupta,221EC07,varungupta.221ec07@nitk.edu.in,Block VIII(Trishul),03/17/2025,Food Hygiene,Found plastic piece in curry.
03/09/2025 09:11:09,Ishita Reddy,241ME33,ishitareddy.241me33@nitk.edu.in,Block IV(Satpura),03/17/2025,Food Quantity,Can't get extra anything without fighting.
03/09/2025 09:18:23,Abhishek Kumar,231IT05,abhishekkumar.231it05@nitk.edu.in,Mega mess,03/18/2025,Food Quality,Chinese food doesn't taste right.
03/09/2025 09:25:37,Ritika Singh,221CS09,ritikasingh.221cs09@nitk.edu.in,Block II(Aravali),03/18/2025,Service,No one answers the service bell.
03/09/2025 09:32:51,Dhruv Kapoor,241CE10,dhruvkapoor.241ce10@nitk.edu.in,Block V(Nilgiri),03/18/2025,Timing/Availability,Can't get early dinner before library.
03/09/2025 09:40:05,Ananya Kumar,221EC25,ananyakumar.221ec25@nitk.edu.in,Block VIII(Trishul),03/18/2025,Food Hygiene,No covers on food between servings.
03/09/2025 09:47:19,Amar Patil,241ME41,amarpatil.241me41@nitk.edu.in,Block IV(Satpura),03/18/2025,Food Quantity,Counting paneer pieces is ridiculous.
03/09/2025 09:54:33,Komal Tiwari,231IT26,komaltiwari.231it26@nitk.edu.in,Mega mess,03/19/2025,Food Quality,Egg bhurji too spicy to eat.
03/09/2025 10:01:47,Sandeep Singh,221CS43,sandeepsingh.221cs43@nitk.edu.in,Block II(Aravali),03/19/2025,Service,Staff uses phones while serving.
03/09/2025 10:09:01,Anushka Shah,241CE19,anushkashah.241ce19@nitk.edu.in,Block V(Nilgiri),03/19/2025,Timing/Availability,Weekend breakfast too late for sports practice.
03/09/2025 10:16:15,Chirag Kumar,221EC18,chiragkumar.221ec18@nitk.edu.in,Block VIII(Trishul),03/19/2025,Food Hygiene,Flies in dining hall.
03/09/2025 10:23:29,Nisha Reddy,241ME06,nishareddy.241me06@nitk.edu.in,Block IV(Satpura),03/19/2025,Food Quantity,Other messes serve more items.
03/09/2025 10:30:43,Rohan Ahuja,231IT47,rohanahuja.231it47@nitk.edu.in,Mega mess,03/20/2025,Food Quality,Dosa batter fermented too long.
03/09/2025 10:37:57,Jyoti Sharma,221CS21,jyotisharma.221cs21@nitk.edu.in,Block II(Aravali),03/20/2025,Service,New cashier keeps making mistakes.
03/09/2025 10:45:11,Akhil Nair,241CE39,akhilnair.241ce39@nitk.edu.in,Block V(Nilgiri),03/20/2025,Timing/Availability,Can't get breakfast before 7:30am classes.
03/09/2025 10:52:25,Prerna Kumar,221EC36,prernakumar.221ec36@nitk.edu.in,Block VIII(Trishul),03/20/2025,Food Hygiene,Kitchen area visible from dining and looks dirty.
03/09/2025 10:59:39,Aman Kapoor,241ME26,amankapoor.241me26@nitk.edu.in,Block IV(Satpura),03/20/2025,Food Quantity,Lemon rice has barely any lemon.
03/09/2025 11:06:53,Kajal Patel,231IT19,kajalpatel.231it19@nitk.edu.in,Mega mess,03/21/2025,Food Quality,Fish curry smells off.
03/09/2025 11:14:07,Rahul Joshi,221CS33,rahuljoshi.221cs33@nitk.edu.in,Block II(Aravali),03/21/2025,Service,Had to wait 15 minutes just to pay.
03/09/2025 11:21:21,Neha Gupta,241CE05,nehagupta.241ce05@nitk.edu.in,Block V(Nilgiri),03/21/2025,Timing/Availability,Special meals always conflict with my classes.
03/09/2025 11:28:35,Vijay Sharma,221EC13,vijaysharma.221ec13@nitk.edu.in,Block VIII(Trishul),03/21/2025,Food Hygiene,Serving spoons touched floor then used again.
03/09/2025 11:35:49,Deepa Reddy,241ME37,deepareddy.241me37@nitk.edu.in,Block IV(Satpura),03/21/2025,Food Quantity,Weight loss due to tiny portions.
03/09/2025 11:43:03,Karthik Iyer,231IT29,karthikiyer.231it29@nitk.edu.in,Mega mess,03/22/2025,Food Quality,Bread tastes days old.
03/09/2025 11:50:17,Meena Singh,221CS06,meenasingh.221cs06@nitk.edu.in,Block II(Aravali),03/22/2025,Service,Staff arguing with students daily.
03/09/2025 11:57:31,Aryan Kumar,241CE27,aryankumar.241ce27@nitk.edu.in,Block V(Nilgiri),03/22/2025,Timing/Availability,Evening snacks only for 30 mins.
03/09/2025 12:04:45,Sarita Shah,221EC44,saritashah.221ec44@nitk.edu.in,Block VIII(Trishul),03/22/2025,Food Hygiene,Coughing over open food while serving.
03/09/2025 12:11:59,Rahul Patil,241ME11,rahulpatil.241me11@nitk.edu.in,Block IV(Satpura),03/22/2025,Food Quantity,Water in curry to make it look more.
03/09/2025 12:19:13,Juhi Mehta,231IT38,juhimehta.231it38@nitk.edu.in,Mega mess,03/23/2025,Food Quality,Poha tastes bland.
03/09/2025 12:26:27,Vipul Singh,221CS45,vipulsingh.221cs45@nitk.edu.in,Block II(Aravali),03/23/2025,Service,Rude when asking for clean plates.
03/09/2025 12:33:41,Smita Reddy,241CE12,smitareddy.241ce12@nitk.edu.in,Block V(Nilgiri),03/23/2025,Timing/Availability,Late by 5 mins.
03/09/2025 12:40:55,Akash Kumar,221EC05,akashkumar.221ec05@nitk.edu.in,Block VIII(Trishul),03/23/2025,Food Hygiene,Water purifier light showing red.
03/09/2025 12:48:09,Shilpa Jain,241ME19,shilpajain.241me19@nitk.edu.in,Block IV(Satpura),03/23/2025,Food Quantity,Thalis half-filled compared to last year.
03/09/2025 12:55:23,Tarun Kapoor,231IT16,tarunkapoor.231it16@nitk.edu.in,Mega mess,03/24/2025,Food Quality,Rasam too watery.
03/09/2025 13:02:37,Megha Singh,221CS22,meghasingh.221cs22@nitk.edu.in,Block II(Aravali),03/24/2025,Service,No one helps with special dietary needs.
03/09/2025 13:09:51,Rohit Verma,241CE42,rohitverma.241ce42@nitk.edu.in,Block V(Nilgiri),03/24/2025,Timing/Availability,No food saved for sports team after practice.
03/09/2025 13:17:05,Ananya Gupta,221EC29,ananyagupta.221ec29@nitk.edu.in,Block VIII(Trishul),03/24/2025,Food Hygiene,Staff not wearing proper hairnets.
03/09/2025 13:24:19,Kishore Reddy,241ME47,kishorereddy.241me47@nitk.edu.in,Block IV(Satpura),03/24/2025,Food Quantity,Chicken curry has one piece per plate.
03/09/2025 13:31:33,Deepika Shah,231IT09,deepikashah.231it09@nitk.edu.in,Mega mess,03/25/2025,Food Quality,Coffee tastes like mud water.
03/09/2025 13:38:47,Aditya Singh,221CS39,adityasingh.221cs39@nitk.edu.in,Block II(Aravali),03/25/2025,Service,Long lines due to understaffing.
03/09/2025 13:46:01,Sonali Kumar,241CE17,sonalikumar.241ce17@nitk.edu.in,Block V(Nilgiri),03/25/2025,Timing/Availability,Weekend mess timings not posted anywhere.
03/09/2025 13:53:15,Vishal Sharma,221EC21,vishalsharma.221ec21@nitk.edu.in,Block VIII(Trishul),03/25/2025,Food Hygiene,Reusing leftover food next day.
03/09/2025 14:00:29,Neetu Joshi,241ME03,neetujoshi.241me03@nitk.edu.in,Block IV(Satpura),03/25/2025,Food Quantity,Papad only on request now.
03/10/2025 08:07:43,Ankur Mehta,231IT44,ankurmehta.231it44@nitk.edu.in,Mega mess,03/26/2025,Food Quality,Aloo paratha has hardly any aloo.
03/10/2025 08:14:57,Geeta Singh,221CS14,geetasingh.221cs14@nitk.edu.in,Block II(Aravali),03/26/2025,Service,Toilet near mess always dirty.
03/10/2025 08:22:11,Manish Reddy,241CE31,manishreddy.241ce31@nitk.edu.in,Block V(Nilgiri),03/26/2025,Timing/Availability,No late dinner option for night owls.
03/10/2025 08:29:25,Sarla Kumar,221EC35,sarlakumar.221ec35@nitk.edu.in,Block VIII(Trishul),03/26/2025,Food Hygiene,Found dead insect in dal.
03/10/2025 08:36:39,Jay Patel,241ME29,jaypatel.241me29@nitk.edu.in,Block IV(Satpura),03/26/2025,Food Quantity,Everyone gets different amounts randomly.
03/10/2025 08:43:53,Meera Iyer,231IT33,meeraiyer.231it33@nitk.edu.in,Mega mess,03/27/2025,Food Quality,Buttermilk tastes sour always.
03/10/2025 08:51:07,Sharad Singh,221CS27,sharadsingh.221cs27@nitk.edu.in,Block II(Aravali),03/27/2025,Service,Always runs out of clean cups.
03/10/2025 08:58:21,Anjana Kumar,241CE08,anjanakumar.241ce08@nitk.edu.in,Block V(Nilgiri),03/27/2025,Timing/Availability,Too little time between breakfast and lunch.
03/10/2025 09:05:35,Raghav Sharma,221EC11,raghavsharma.221ec11@nitk.edu.in,Block VIII(Trishul),03/27/2025,Food Hygiene,Kitchen workers not wearing gloves.
03/10/2025 09:12:49,Sarika Reddy,241ME15,sarikareddy.241me15@nitk.edu.in,Block IV(Satpura),03/27/2025,Food Quantity,Same meal plan cost but less food.
03/10/2025 09:20:03,Vikram Joshi,231IT22,vikramjoshi.231it22@nitk.edu.in,Mega mess,03/28/2025,Food Quality,Biryani rice undercooked.
03/10/2025 09:27:17,Leela Singh,221CS03,leelasingh.221cs03@nitk.edu.in,Block II(Aravali),03/28/2025,Service,No one answers mess phone.
03/10/2025 09:34:31,Prakash Kumar,241CE26,prakashkumar.241ce26@nitk.edu.in,Block V(Nilgiri),03/28/2025,Timing/Availability,Only 45 minutes for dinner.
03/10/2025 09:41:45,Deepti Shah,221EC22,deeptishah.221ec22@nitk.edu.in,Block VIII(Trishul),03/28/2025,Food Hygiene,Refrigerator not cold enough.
03/10/2025 09:48:59,Ajay Reddy,241ME43,ajayreddy.241me43@nitk.edu.in,Block IV(Satpura),03/28/2025,Food Quantity,Three spoons of sabzi for whole meal.
03/10/2025 09:56:13,Tina Patel,231IT13,tinapatel.231it13@nitk.edu.in,Mega mess,03/29/2025,Food Quality,Pav bhaji has too much oil.
03/10/2025 10:03:27,Rishab Singh,221CS41,rishabsingh.221cs41@nitk.edu.in,Block II(Aravali),03/29/2025,Service,Always arguing about extra servings.
03/10/2025 10:10:41,Kiran Kumar,241CE15,kirankumar.241ce15@nitk.edu.in,Block V(Nilgiri),03/29/2025,Timing/Availability,Breakfast starts too late on holidays.
03/10/2025 10:17:55,Jyoti Sharma,221EC19,jyotisharma.221ec19@nitk.edu.in,Block VIII(Trishul),03/29/2025,Food Hygiene,Dusty fan above food counter.
03/10/2025 10:25:09,Rakesh Jain,241ME34,rakeshjain.241me34@nitk.edu.in,Block IV(Satpura),03/29/2025,Food Quantity,Just one small ladle of dal allowed.
03/10/2025 10:32:23,Pooja Mehta,231IT41,poojamehta.231it41@nitk.edu.in,Mega mess,03/30/2025,Food Quality,Desserts too sweet to eat.
03/10/2025 10:39:37,Arjun Singh,221CS19,arjunsingh.221cs19@nitk.edu.in,Block II(Aravali),03/30/2025,Service,Staff busy on phones during service.
03/10/2025 10:46:51,Shreya Kumar,241CE37,shreyakumar.241ce37@nitk.edu.in,Block V(Nilgiri),03/30/2025,Timing/Availability,No food options during exam week.
03/10/2025 10:54:05,Rohit Shah,221EC09,rohitshah.221ec09@nitk.edu.in,Block VIII(Trishul),03/30/2025,Food Hygiene,Soap not available to wash hands.
03/10/2025 11:01:19,Nidhi Reddy,241ME23,nidhireddy.241me23@nitk.edu.in,Block IV(Satpura),03/30/2025,Food Quantity,Fruit juice cups smaller than before.
03/10/2025 11:08:33,Keshav Patel,231IT04,keshavpatel.231it04@nitk.edu.in,Mega mess,03/31/2025,Food Quality,Fried rice tastes weird.
03/10/2025 11:15:47,Sana Singh,221CS35,sanasingh.221cs35@nitk.edu.in,Block II(Aravali),03/31/2025,Service,Cashier always on personal calls.
03/10/2025 11:23:01,Yash Kumar,241CE01,yashkumar.241ce01@nitk.edu.in,Block V(Nilgiri),03/31/2025,Timing/Availability,No meals during cultural events.
03/10/2025 11:30:15,Nina Gupta,221EC47,ninagupta.221ec47@nitk.edu.in,Block VIII(Trishul),03/31/2025,Food Hygiene,Serving counter not cleaned regularly.
03/10/2025 11:37:29,Rishabh Jain,241ME08,rishabhjain.241me08@nitk.edu.in,Block IV(Satpura),03/31/2025,Food Quantity,Breakfast portions shrinking weekly.
03/10/2025 11:44:43,Ritu Shah,231IT27,ritushah.231it27@nitk.edu.in,Mega mess,04/01/2025,Food Quality,Milk tea doesn't have milk.
03/10/2025 11:51:57,Viren Singh,221CS11,virensingh.221cs11@nitk.edu.in,Block II(Aravali),04/01/2025,Service,Mess manager not taking feedback.
03/10/2025 11:59:11,Tania Kumar,241CE46,taniakumar.241ce46@nitk.edu.in,Block V(Nilgiri),04/01/2025,Timing/Availability,No food after sports practice.
03/10/2025 12:06:25,Ajay Sharma,221EC17,ajaysharma.221ec17@nitk.edu.in,Block VIII(Trishul),04/01/2025,Food Hygiene,Storage area visible and dirty.
03/10/2025 12:13:39,Kamya Reddy,241ME39,kamyareddy.241me39@nitk.edu.in,Block IV(Satpura),04/01/2025,Food Quantity,Half spoon of pickle per student.
03/10/2025 12:20:53,Akshay Iyer,231IT36,akshayiyer.231it36@nitk.edu.in,Mega mess,04/02/2025,Food Quality,South Indian items not authentic.
03/10/2025 12:28:07,Nikita Singh,221CS28,nikitasingh.221cs28@nitk.edu.in,Block II(Aravali),04/02/2025,Service,Rude when asking for special diet.
03/10/2025 12:35:21,Rajeev Kumar,241CE24,rajeevkumar.241ce24@nitk.edu.in,Block V(Nilgiri),04/02/2025,Timing/Availability,Mess timings conflict with lab schedule.
03/10/2025 12:42:35,Shivani Shah,221EC34,sivanishah.221ec34@nitk.edu.in,Block VIII(Trishul),04/02/2025,Food Hygiene,Utensils smell like detergent.
03/10/2025 12:49:49,Siddharth Joshi,241ME07,siddharthjoshi.241me07@nitk.edu.in,Block IV(Satpura),04/02/2025,Food Quantity,Never enough for late comers.
03/10/2025 12:57:03,Prachi Mehta,231IT17,prachimehta.231it17@nitk.edu.in,Mega mess,04/03/2025,Food Quality,Pulses always half-cooked.
03/10/2025 13:04:17,Kunal Singh,221CS08,kunalsingh.221cs08@nitk.edu.in,Block II(Aravali),04/03/2025,Service,My mess card getting double charged.
03/10/2025 13:11:31,Mira Kumar,241CE34,mirakumar.241ce34@nitk.edu.in,Block V(Nilgiri),04/03/2025,Timing/Availability,Not open during project submission week.
03/10/2025 13:18:45,Varun Shah,221EC02,varunshah.221ec02@nitk.edu.in,Block VIII(Trishul),04/03/2025,Food Hygiene,Found a band-aid in food.
03/10/2025 13:25:59,Shalini Reddy,241ME21,shalinireddy.241me21@nitk.edu.in,Block IV(Satpura),04/03/2025,Food Quantity,Less variety than last semester.
03/10/2025 13:33:13,Harsh Patel,231IT48,harshpatel.231it48@nitk.edu.in,Mega mess,04/04/2025,Food Quality,Chutney has strange aftertaste.
04/19/2025 08:15:23,Vikram Patel,241ME45,vikrampatel.241me45@nitk.edu.in,Block III(Vindhya),04/15/2025,Food Hygiene,Found hair in rice twice this week.
04/19/2025 08:16:45,Neha Gupta,231EC27,nehagupta.231ec27@nitk.edu.in,Mega mess,04/16/2025,Food Quality,Chapatis are undercooked and doughy in the center.
04/19/2025 08:18:12,Sanjay Kumar,221CS56,sanjaykumar.221cs56@nitk.edu.in,Block II(Aravali),04/14/2025,Service,Staff is rude when asking for second servings.
04/19/2025 08:20:34,Priya Sharma,241IT18,priyasharma.241it18@nitk.edu.in,Block V(Nilgiri),04/17/2025,Timing/Availability,Breakfast closes too early on weekends.
04/19/2025 08:22:56,Ajay Nair,231ME33,ajaynair.231me33@nitk.edu.in,Block IV(Satpura),04/18/2025,Food Quantity,Rice portion is too small compared to last semester.
04/19/2025 08:25:19,Divya Reddy,241EC29,divyareddy.241ec29@nitk.edu.in,Block VIII(Trishul),04/13/2025,Food Hygiene,Utensils not properly cleaned and can see food residue.
04/19/2025 08:28:42,Ankit Mishra,221IT41,ankitmishra.221it41@nitk.edu.in,Mega mess,04/12/2025,Food Quality,Dal is watery and lacks flavor.
04/19/2025 08:30:15,Shreya Verma,241CS22,shreyaverma.241cs22@nitk.edu.in,Block III(Vindhya),04/11/2025,Service,Water cooler empty for three days and no one refilling.
